"Year","State","State_Code","Ag.District","Ag.District.Code","County","County.ANSI","Commodity","Species","Product_Type","Unit","Value","CV....","Wholesale_Type"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER SALMON","ALL PRODUCTS",NA,2805062,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER SALMON","ALL PRODUCTS",NA,63,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","EGGS",NA,8128000,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","EGGS",NA,12,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","EGGS","OPERATIONS",2,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","EGGS",NA,NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","EGGS","DOLLARS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","EGGS","EGGS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","FOODSIZE","OPERATIONS",2,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","FOODSIZE",NA,NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","FOODSIZE","DOLLARS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","FOODSIZE","HEAD",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","FOODSIZE","LB",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","STOCKERS","OPERATIONS",1,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","STOCKERS",NA,NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","STOCKERS","DOLLARS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","STOCKERS","HEAD",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","STOCKERS","LB",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","SALMON","STOCKERS","LB_PER_HEAD",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS",NA,82,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","OPERATIONS",14,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","DOLLARS",9126855,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,16030099,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,1678541,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,82,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,16,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER OTHER TROUT","ALL PRODUCTS",NA,2215652,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER OTHER TROUT","ALL PRODUCTS",NA,108098,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER OTHER TROUT","ALL PRODUCTS",NA,16,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,723000,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,5,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","EGGS","OPERATIONS",3,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","EGGS","DOLLARS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","EGGS","EGGS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",7,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY",NA,NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","OPERATIONS",8,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE",NA,NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","DOLLARS",NA,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","HEAD",905436,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB",4151975,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB_PER_HEAD",4.6,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","RAINBOW & STEELHEAD",NA,82,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER RAINBOW & STEELHEAD TROUT","ALL PRODUCTS",NA,13814447,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER RAINBOW & STEELHEAD TROUT","ALL PRODUCTS",NA,1570443,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","OTHER RAINBOW & STEELHEAD TROUT","ALL PRODUCTS",NA,82,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","RAINBOW & STEELHEAD TROUT","EGGS",NA,723000,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","RAINBOW & STEELHEAD TROUT","EGGS",NA,5,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","OPERATIONS",9,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS",NA,2.36,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","DOLLARS",403234,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","HEAD",559076,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","LB",171088,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","LB_PER_HEAD",0.3,"",NA
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","DIRECT TO RETAILER"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","GOVT"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","LIVE HAULERS & BROKERS"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","OTHER OUTLETS"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","OTHER PRODUCERS"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","PROCESSOR"
2005,"WASHINGTON",53,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",1,"","RECREATIONAL STOCKING"
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","OPERATIONS",19,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","LB",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CARP","ALL PRODUCTS","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CARP","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","ALL PRODUCTS","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","FOODSIZE","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","FOODSIZE",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","FOODSIZE","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","FOODSIZE","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","FOODSIZE","LB",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","GRASS CARP","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,2,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","OPERATIONS",2,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER CATFISH","ALL PRODUCTS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER CATFISH","ALL PRODUCTS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER CATFISH","ALL PRODUCTS",NA,2,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","ALL PRODUCTS","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","FOODSIZE","OPERATIONS",1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","FOODSIZE",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","FOODSIZE","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","FOODSIZE","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","FOODSIZE","LB",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","ARCTIC CHAR","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","ALL PRODUCTS",NA,1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER YELLOW PERCH","ALL PRODUCTS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER YELLOW PERCH","ALL PRODUCTS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER YELLOW PERCH","ALL PRODUCTS",NA,1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"RETAIL","PCT BY OUTLET",5,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS",NA,12,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","OPERATIONS",16,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","DOLLARS",344508,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,1500500,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,860121,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,12,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,9,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER OTHER TROUT","ALL PRODUCTS",NA,298170,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER OTHER TROUT","ALL PRODUCTS",NA,176545,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER OTHER TROUT","ALL PRODUCTS",NA,9,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",4,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","OPERATIONS",15,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE",NA,1.92,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","DOLLARS",328348,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","HEAD",160596,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB",171232,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB_PER_HEAD",1.1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","RAINBOW & STEELHEAD",NA,11,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER RAINBOW & STEELHEAD TROUT","ALL PRODUCTS",NA,1202330,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER RAINBOW & STEELHEAD TROUT","ALL PRODUCTS",NA,683576,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","OTHER RAINBOW & STEELHEAD TROUT","ALL PRODUCTS",NA,11,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","RAINBOW & STEELHEAD TROUT","EGGS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","RAINBOW & STEELHEAD TROUT","EGGS",NA,1,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","OPERATIONS",5,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS",NA,NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","DOLLARS",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","LB",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","LB_PER_HEAD",NA,"",NA
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","DIRECT TO RETAILER"
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"","GOVT"
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",1,"","LIVE HAULERS & BROKERS"
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",3,"","OTHER PRODUCERS"
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",66,"","PROCESSOR"
2005,"WEST VIRGINIA",54,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",24,"","RECREATIONAL STOCKING"
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","OPERATIONS",70,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","DOLLARS",1945080,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","LB",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","OPERATIONS",4,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","DOLLARS",9815,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER CATFISH","ALL PRODUCTS",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER CATFISH","ALL PRODUCTS",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER CATFISH","ALL PRODUCTS",NA,1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",2,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB_PER_HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","LB",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","LB_PER_HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","ALL PRODUCTS",NA,2,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",29,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","ALL PRODUCTS","DOLLARS",203685,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER YELLOW PERCH","ALL PRODUCTS",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER YELLOW PERCH","ALL PRODUCTS",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","OTHER YELLOW PERCH","ALL PRODUCTS",NA,2,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","BROODSTOCK","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","BROODSTOCK",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","BROODSTOCK","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","BROODSTOCK","HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","BROODSTOCK","LB",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","BROODSTOCK","LB_PER_HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","EGGS","OPERATIONS",1,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","EGGS",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","EGGS","DOLLARS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","EGGS","EGGS",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FINGERLINGS & FRY","OPERATIONS",14,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FINGERLINGS & FRY",NA,NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FINGERLINGS & FRY","DOLLARS",86582,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FINGERLINGS & FRY","HEAD",NA,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FOODSIZE","OPERATIONS",12,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FOODSIZE",NA,2.48,"",NA
2005,"WISCONSIN",55,"",NA,"",NA,"FOOD FISH","YELLOW PERCH","FOODSIZE","DOLLARS",92986,"",NA
